geneA,geneB
YDL099W,YDL058W
YMR275C,YLR307W
YMR275C,YHR149C
YMR275C,YML133C
YML111W,YNL328C
YML111W,YER001W
YLR226W,YPR161C
YER159C,YDR397C
YNL305C,YLR245C
YNL305C,YDR304C
YNL305C,YPL265W
YNL305C,YOR005C
YNL305C,YNR067C
YNL305C,YDR125C
YNL305C,YJR106W
YNL305C,YGR216C
YNL305C,YML058WA
YNL305C,YPL117C
YNL305C,YOR197W
YNL305C,YOL086WA
YNL305C,YAR033W
YNL305C,YJL123C
YNL305C,YPL070W
YNL305C,YLR054C
YNL305C,YPL282C
YNL305C,YJL210W
YNL305C,YGR239C
YNL305C,YPL112C
YNL305C,YDR329C
YNL305C,YGR077C
YNL305C,YDR333C
YNL305C,YNL334C
YNL305C,YDR504C
YNL305C,YLR424W
YNL305C,YGL207W
YNL305C,YJR007W
YNL305C,YAL064CA
YNL305C,YML081W
YNL305C,YGL258W
YNL305C,YAR068W
YNL305C,YBL008WA
YNL305C,YBR072CA
YNL305C,YBR200WA
YNL305C,YCR004C
YNL305C,YLR249W
YNL305C,YGR017W
YNL305C,YHR097C
YNL305C,YIR018CA
YNL305C,YJL052CA
YNL305C,YKL106CA
YNL305C,YKR045C
YNL305C,YLR285CA
YNL305C,YML108W
YNL305C,YMR102C
YNL305C,YNL067WB
YNL305C,YNL134C
YNL305C,YNL181W
YNL305C,YOR011WA
YNL305C,YPL038WA
YKL005C,YHR195W
YKL005C,YGL199C
YKL005C,YIL046WA
YKL005C,YOR029W
YHR114W,YDR188W
YHR114W,YEL001C
YDR531W,YGR277C
YDR531W,YPL028W
YDR531W,YPL231W
YIL083C,YGR140W
YGR277C,YDR196C
YDR196C,YKL189W
YDR196C,YDL014W
YDR196C,YJL097W
YDR196C,YBR002C
YML102W,YBR195C
YML102W,YPR018W
YML102W,YNL206C
YML102W,YMR179W
YML102W,YGL149W
YDR423C,YIL103W
YDR423C,YLR154WA
YDR423C,YMR160W
YNL278W,YAL034C
YNL278W,YJL216C
YNL278W,YGL090W
YNL278W,YNL211C
YNL278W,YGR171C
YNL278W,YBR089CA
YNL278W,YIL164C
YNL278W,YNR009W
YNL278W,YLR064W
YNL278W,YLR209C
YNL278W,YJR021C
YNL278W,YPL123C
YNL278W,YER056CA
YNL278W,YBL086C
YNL278W,YDL218W
YNL278W,YHL042W
YNL278W,YIL089W
YNL278W,YJL136WA
YNL278W,YLR154CH
YNL278W,YMR181C
YNL278W,YJL056C
YGR134W,YPL125W
YGR134W,YPL125W
YGR134W,YOL097C
YFL028C,YBL039WB
YOR276W,YOR277C
YKR036C,YGL162W
YNL288W,YIL155C
YNL288W,YNL295W
YNL288W,YGR089W
YFL029C,YBR160W
YFL029C,YBR160W
YFL029C,YBR160W
YFL029C,YFL009W
YFL029C,YPR119W
YFL029C,YKL101W
YFL029C,YMR036C
YFL029C,YMR070W
YFL029C,YLR181C
YFL029C,YBR134W
YKL007W,YIL034C
YKL007W,YDR188W
YKL007W,YJL008C
YKL007W,YBR109C
YKL007W,YLL050C
YKL007W,YBR078W
YKL007W,YML094W
YKL007W,YOR326W
YKL007W,YMR109W
YKL007W,YOR122C
YKL007W,YOR122C
YKL007W,YDR276C
YKL007W,YIL118W
YKL007W,YOR035C
YKL007W,YNL138W
YKL007W,YGR080W
YKL007W,YEL005C
YKL007W,YJL021C
YIL034C,YJL008C
YIL034C,YBR109C
YIL034C,YBR078W
YIL034C,YMR109W
YIL034C,YOR122C
YIL034C,YOR122C
YIL034C,YDR276C
YIL034C,YOR035C
YIL034C,YNL138W
YIL034C,YGR080W
YIL034C,YEL005C
YIL034C,YJL021C
YPL111W,YGR163W
YPL111W,YPL127C
YPL111W,YHL015WA
YPL111W,YLR464W
YLR438W,YHL030W
YLR438W,YDL246C
YLR438W,YBR096W
YLR438W,YPL277C
YML042W,YJR161C
YML042W,YBL002W
YML042W,YAR033W
YML042W,YML047C
YML042W,YMR071C
YML042W,YDR018C
YML042W,YGR146CA
YOR125C,YHL038C
YOR125C,YBR120C
YOR125C,YDL069C
YOR125C,YDR197W
YOR125C,YBL059CA
YOR125C,YIL157C
YOR125C,YPL189CA
YOR125C,YJL062WA
YOR125C,YBR003W
YOR125C,YOL008W
YOR125C,YNR041C
YOR125C,YDR204W
YOR125C,YML110C
YOR125C,YGL119W
YOR125C,YLR201C
YOR125C,YPL172C
YOR125C,YPL132W
YOR125C,YLR038C
YOR125C,YML129C
YOR125C,YER141W
YOR125C,YJL003W
YOR125C,YLL009C
YOR125C,YGR062C
YOR125C,YDR231C
YOR125C,YHR116W
YOR125C,YGL187C
YOR125C,YMR256C
YOR125C,YAL039C
YOR125C,YOR065W
YOR125C,YLR091W
YOR125C,YGL237C
YOR125C,YBL021C
YOR125C,YMR150C
YOR125C,YJR144W
YOR125C,YCL057CA
YOR125C,YNL284C
YOR125C,YNL252C
YOR125C,YIR021W
YOR125C,YDL107W
YOR125C,YLR203C
YOR125C,YDR079W
YOR125C,YMR257C
YOR125C,YER058W
YOR125C,YER153C
YOR125C,YJR034W
YOR125C,YGR222W
YOR125C,YNL003C
YOR125C,YDR529C
YOR125C,YJL166W
YOR125C,YEL024W
YOR125C,YFL036W
YOR125C,YJR101W
YOR125C,YBR037C
YOR125C,YEL059CA
YOR125C,YPL029W
YOR125C,YOR187W
YOR125C,YPR117W
YGR036C,YPL096CA
YGR036C,YLR459W
YGR036C,YMR307W
YGR036C,YGL142C
YGR036C,YDR437W
YGR036C,YPL076W
YGR036C,YPL076W
YGR036C,YJL062W
YGR036C,YDL193W
YGR036C,YOR085W
YGR036C,YAL023C
YGR036C,YMR214W
YGR036C,YGL022W
YGR036C,YGL022W
YGR036C,YML115C
YGR036C,YEL002C
YGR036C,YEL002C
YPL178W,YMR213W
YPL178W,YIR005W
YPL178W,YDL087C
YPL178W,YLR116W
YPL178W,YKL074C
YPL178W,YDL043C
YPL178W,YGL120C
YPL178W,YBR237W
YPL178W,YDL030W
YPL178W,YPR094W
YPL178W,YML049C
YPL178W,YNR004W
YPL178W,YPL157W
YPL178W,YLR298C
YPL178W,YLR298C
YPL178W,YKL095W
YJR060W,YCR094W
YJR060W,YNL051W
YJR060W,YNL041C
YJR060W,YGL005C
YJR060W,YGL054C
YJR060W,YHL031C
YJR060W,YDR331W
YJR060W,YPL010W
YJR060W,YLR268W
YJR060W,YGL137W
YJR060W,YDR189W
YJR060W,YDR320C
YJR060W,YJL004C
YJR060W,YOL018C
YJR060W,YBR254C
YJR060W,YKR020W
YJR060W,YJL029C
YJR060W,YLR261C
YJR060W,YMR197C
YJR060W,YLR269C
YJR060W,YFL038C
YGR140W,YGR140W
YGR140W,YMR168C
YGR140W,YDR254W
YGR140W,YPL018W
YGR140W,YIR010W
YGR140W,YIR010W
YGR140W,YPL017C
YGR140W,YGL086W
YGR140W,YJL030W
YGR140W,YDR318W
YGR140W,YJR112W
YGR140W,YPL233W
YGR140W,YPL233W
YGR140W,YGR179C
YGR140W,YDL139C
YGR140W,YGL093W
YGR140W,YGL093W
YGR140W,YMR117C
YGR140W,YOL097C
YGR140W,YFR028C
YGR140W,YLR457C
YGR140W,YMR168C
YGR140W,YMR168C
YGR140W,YDR254W
YGR140W,YGL238W
YGR140W,YPL018W
YGR140W,YLR381W
YGR140W,YIR010W
YGR140W,YIR010W
YGR140W,YPL017C
YGR140W,YGL086W
YGR140W,YJL030W
YGR140W,YPR046W
YGR140W,YDR318W
YGR140W,YJR135C
YGR140W,YJR112W
YGR140W,YPL233W
YGR140W,YPL233W
YGR140W,YER009W
YGR140W,YGL092W
YGR140W,YGR119C
YGR140W,YGR179C
YGR140W,YLR145W
YGR140W,YDL139C
YGR140W,YGL093W
YGR140W,YGL093W
YGR140W,YMR117C
YGR140W,YNL189W
YGR140W,YOL097C
YLR175W,YLR115W
YLR175W,YOR005C
YLR175W,YKL204W
YLR175W,YML062C
YLR175W,YDR493W
YLR175W,YNL124W
YLR175W,YLR007W
YLR175W,YBR257W
YLR175W,YBR049C
YLR175W,YOR045W
YLR175W,YLR212C
YLR175W,YAR028W
YLR175W,YDR134C
YLR175W,YFL054C
YLR175W,YJL107C
YLR175W,YMR155W
YJL209W,YHL038C
YJL209W,YGR174C
YJL209W,YBR120C
YJL209W,YDL069C
YJL209W,YDR197W
YJL209W,YKL137W
YJL209W,YBL059CA
YJL209W,YIL157C
YJL209W,YPL189CA
YJL209W,YJL062WA
YJL209W,YBR003W
YJL209W,YDR204W
YJL209W,YML110C
YJL209W,YGL119W
YJL209W,YPL172C
YJL209W,YPL132W
YJL209W,YLR038C
YJL209W,YER141W
YJL209W,YJL003W
YJL209W,YLL009C
YJL209W,YLL018CA
YJL209W,YDR231C
YJL209W,YMR256C
YJL209W,YAL039C
YJL209W,YAL044C
YJL209W,YLR091W
YJL209W,YGL237C
YJL209W,YKL109W
YJL209W,YOR358W
YJL209W,YMR150C
YJL209W,YMR035W
YJL209W,YKL195W
YJL209W,YGL064C
YJL209W,YDL202W
YJL209W,YGR076C
YJL209W,YKL138C
YJL209W,YIR021W
YJL209W,YDL107W
YJL209W,YLR203C
YJL209W,YKL040C
YJL209W,YDR079W
YJL209W,YER153C
YJL209W,YNR045W
YJL209W,YGR222W
YJL209W,YNL003C
YJL209W,YPR191W
YJL209W,YJL166W
YJL209W,YLR204W
YJL209W,YNR018W
YJL209W,YEL024W
YJL209W,YGL107C
YJL209W,YNR037C
YJL209W,YJR113C
YJL209W,YPL183WA
YJL209W,YBR037C
YJL209W,YGR112W
YJL209W,YEL059CA
YJL209W,YJL133CA
YHL038C,YBR120C
YHL038C,YDL069C
YHL038C,YDR197W
YHL038C,YKL137W
YHL038C,YBL059CA
YHL038C,YIL157C
YHL038C,YPL189CA
YHL038C,YJL062WA
YHL038C,YLR218C
YHL038C,YBR003W
YHL038C,YNR041C
YHL038C,YDR204W
YHL038C,YML110C
YHL038C,YGL119W
YHL038C,YLR201C
YHL038C,YPL172C
YHL038C,YPL132W
YHL038C,YLR038C
YHL038C,YML129C
YHL038C,YJL003W
YHL038C,YLL009C
YHL038C,YLL018CA
YHL038C,YDR231C
YHL038C,YHR116W
YHL038C,YGL187C
YHL038C,YMR256C
YHL038C,YJR048W
YHL038C,YAL039C
YHL038C,YOR065W
YHL038C,YPL103C
YHL038C,YGL237C
YHL038C,YMR150C
YHL038C,YMR035W
YHL038C,YJR144W
YHL038C,YOR350C
YHL038C,YNR036C
YHL038C,YIR021W
YHL038C,YDL107W
YHL038C,YLR203C
YHL038C,YDR079W
YHL038C,YER058W
YHL038C,YER153C
YHL038C,YJR034W
YHL038C,YNR045W
YHL038C,YGR222W
YHL038C,YNL003C
YHL038C,YHR189W
YHL038C,YPR191W
YHL038C,YDR529C
YHL038C,YJL166W
YHL038C,YEL024W
YHL038C,YDR257C
YHL038C,YDR012W
YHL038C,YFL036W
YHL038C,YJR113C
YHL038C,YPL183WA
YHL038C,YBR037C
YHL038C,YGR112W
YHL038C,YEL059CA
YHL038C,YIL047C
YHL038C,YGL114W
YHL038C,YGR250C
YHL038C,YPR117W
YGR174C,YDL069C
YGR174C,YDR197W
YGR174C,YKL137W
YGR174C,YPL189CA
YGR174C,YBR003W
YGR174C,YLR201C
YGR174C,YPL132W
YGR174C,YER141W
YGR174C,YLL009C
YGR174C,YAL039C
YGR174C,YLR091W
YGR174C,YCL057CA
YGR174C,YKL138C
YGR174C,YDL107W
YGR174C,YGR222W
YGR174C,YEL024W
YGR174C,YBR037C
YGR174C,YNL309W
YGR174C,YDR381CA
YBR120C,YDL069C
YBR120C,YDR197W
YBR120C,YKL137W
YBR120C,YBL059CA
YBR120C,YIL157C
YBR120C,YPL189CA
YBR120C,YJL062WA
YBR120C,YLR218C
YBR120C,YBR003W
YBR120C,YNR041C
YBR120C,YDR204W
YBR120C,YML110C
YBR120C,YGL119W
YBR120C,YLR201C
YBR120C,YPL172C
YBR120C,YPL132W
YBR120C,YLR038C
YBR120C,YER141W
YBR120C,YJL003W
YBR120C,YLL009C
YBR120C,YGR062C
YBR120C,YLL018CA
YBR120C,YDR231C
YBR120C,YMR256C
YBR120C,YAL039C
YBR120C,YBR163W
YBR120C,YLR091W
YBR120C,YGL237C
YBR120C,YKL109W
YBR120C,YOR358W
YBR120C,YCR071C
YBR120C,YMR150C
YBR120C,YMR035W
YBR120C,YJL102W
YBR120C,YDL202W
YBR120C,YKL138C
YBR120C,YCR003W
YBR120C,YIR021W
YBR120C,YLR203C
YBR120C,YKL040C
YBR120C,YML060W
YBR120C,YDR079W
YBR120C,YER058W
YBR120C,YER153C
YBR120C,YNR045W
YBR120C,YGR222W
YBR120C,YPR191W
YBR120C,YGR183C
YBR120C,YLR204W
YBR120C,YNR018W
YBR120C,YEL024W
YBR120C,YPL183WA
YBR120C,YBR037C
YBR120C,YEL059CA
YIL043C,YFR017C
YDL069C,YDR197W
YDL069C,YKL137W
YDL069C,YBL059CA
YDL069C,YIL157C
YDL069C,YPL189CA
YDL069C,YJL062WA
YDL069C,YBR003W
YDL069C,YDR204W
YDL069C,YML110C
YDL069C,YGR255C
YDL069C,YGL119W
YDL069C,YLR201C
YDL069C,YPL172C
YDL069C,YPL132W
YDL069C,YLR038C
YDL069C,YER141W
YDL069C,YJL003W
YDL069C,YLL009C
YDL069C,YDR231C
YDL069C,YHR051W
YDL069C,YMR256C
YDL069C,YDL067C
YDL069C,YJR048W
YDL069C,YAL039C
YDL069C,YOR065W
YDL069C,YLR091W
YDL069C,YGL237C
YDL069C,YKL109W
YDL069C,YOR358W
YDL069C,YOL023W
YDL069C,YMR150C
YDL069C,YMR035W
YDL069C,YIL070C
YDL069C,YDR405W
YDL069C,YBR282W
YDL069C,YKL138C
YDL069C,YIR021W
YDL069C,YDL107W
YDL069C,YLR203C
YDL069C,YKL040C
YDL069C,YDR316W
YDL069C,YDR079W
YDL069C,YER058W
YDL069C,YER153C
YDL069C,YNR045W
YDL069C,YGR222W
YDL069C,YPR191W
YDL069C,YDR529C
YDL069C,YJL166W
YDL069C,YGR183C
YDL069C,YEL024W
YDL069C,YNL213C
YDL069C,YPL183WA
YDL069C,YBR037C
YDL069C,YEL059CA
YDL069C,YHR050WA
YDL069C,YJL133CA
YDR197W,YBL059CA
YDR197W,YIL157C
YDR197W,YJL062WA
YDR197W,YBR003W
YDR197W,YOL008W
YDR197W,YDR204W
YDR197W,YML110C
YDR197W,YGL119W
YDR197W,YLR201C
YDR197W,YPL172C
YDR197W,YPL132W
YDR197W,YLR038C
YDR197W,YER141W
YDR197W,YJL003W
YDR197W,YLL009C
YDR197W,YDR231C
YDR197W,YGL187C
YDR197W,YMR256C
YDR197W,YJR048W
YDR197W,YAL039C
YDR197W,YOR065W
YDR197W,YMR150C
YDR197W,YMR035W
YDR197W,YCR091W
YDR197W,YDR347W
YDR197W,YIR021W
YDR197W,YLR203C
YDR197W,YDR079W
YDR197W,YER058W
YDR197W,YER153C
YDR197W,YNR045W
YDR197W,YGR222W
YDR197W,YNL003C
YDR197W,YPR191W
YDR197W,YJL166W
YDR197W,YEL024W
YDR197W,YJR113C
YDR197W,YGR161C
YDR197W,YBR037C
YDR197W,YEL059CA
YKL208W,YIL157C
YKL208W,YJL062WA
YKL208W,YBR003W
YKL208W,YGL119W
YKL208W,YML129C
YKL208W,YLL018CA
YKL208W,YGL187C
YKL208W,YMR256C
YKL208W,YAL039C
YKL208W,YMR257C
YKL208W,YPR191W
YKL208W,YEL024W
YKL208W,YGL107C
YLR220W,YNL314W
YLR220W,YPR129W
YLR220W,YDR425W
YLR220W,YLR154WA
YDR270W,YBR088C
YDR270W,YDR034WB
YKL011C,YOR177C
YKL011C,YDR496C
YKL011C,YBR043C
YKL011C,YOR230W
YKL011C,YAR028W
YKL011C,YOL155WA
YGR217W,YBR109C
YGR217W,YKL190W
YGR217W,YGL027C
YGR217W,YGR196C
YGR217W,YNL291C
YGR217W,YLR332W
YGR217W,YDR245W
YGR217W,YER149C
YGR217W,YBL105C
YGR217W,YBL105C
YGR217W,YBL105C
YGR217W,YBR260C
YGR217W,YPL089C
YGR217W,YHR030C
YGR217W,YLR444C
YPR025C,YER022W
YPR025C,YLR005W
YKR066C,YCR075WA
YKR066C,YDR283C
YKR066C,YPR081C
YKR066C,YDL049C
YKR066C,YOL043C
YKR066C,YDL225W
YKR066C,YDR078C
YKR066C,YLR425W
YKR066C,YBR296CA
YKR066C,YER175WA
YKR066C,YGL041CB
YKR066C,YMR122WA
YAL021C,YDL165W
YAL021C,YCR093W
YAL021C,YCR077C
YIL142W,YIL142W
YIL142W,YIL003W
YIL142W,YIL003W
YIL142W,YIL003W
YIL142W,YPR105C
YIL142W,YIL026C
YIL142W,YIL150C
YIL142W,YIL150C
YIL142W,YDR030C
YIL142W,YIL021W
YIL142W,YER056CA
YIL142W,YIL052C
YIL142W,YIR012W
YIL142W,YIL143C
YIL142W,YIL091C
YIL142W,YBR196CB
YIL142W,YER186C
YIL142W,YIL003W
YIL142W,YIL003W
YIL142W,YPR105C
YIL142W,YIL150C
YIL142W,YIL150C
YIL142W,YFR030W
YIL142W,YIL021W
YIL142W,YIL052C
YIL142W,YIL143C
YIL142W,YIL091C
YJL014W,YJL111W
YJL014W,YJL008C
YJL014W,YJL033W
YJL014W,YJL010C
YDL143W,YJR064W
YDL143W,YDR188W
YDL143W,YDR188W
YDL143W,YJL008C
YDL143W,YBR078W
YDL143W,YNL153C
YDL143W,YEL003W
YDL143W,YGR078C
YDL143W,YOR281C
YDL143W,YMR074C
YDL143W,YDR212W
YDL143W,YDR212W
YJR064W,YDR188W
YJR064W,YDR188W
YJR064W,YJL008C
YJR064W,YJL008C
YJR064W,YOR349W
YJR064W,YBR078W
YJR064W,YNL153C
YJR064W,YEL003W
YJR064W,YNL006W
YJR064W,YMR109W
YJR064W,YGR078C
YJR064W,YGR078C
YJR064W,YOR281C
YJR064W,YMR074C
YJR064W,YOR035C
YJR064W,YDR212W
YJR064W,YDR212W
YJR064W,YEL005C
YJR064W,YLR111W
YDR188W,YGR078C
YDR188W,YMR074C
YDR188W,YDR212W
YDR188W,YDR212W
YDR188W,YJL008C
YDR188W,YJL008C
YDR188W,YDR062W
YDR188W,YOR281C
YDR188W,YDR212W
YDR188W,YDR212W
YJL111W,YJL008C
YJL111W,YJL033W
YJL111W,YJR074W
YJL111W,YJL010C
YJL111W,YDL159WA
YJL008C,YJR076C
YJL008C,YBR038W
YJL008C,YBR023C
YJL008C,YJL099W
YJL008C,YHR142W
YJL008C,YBR109C
YJL008C,YML094W
YJL008C,YDR507C
YJL008C,YJL033W
YJL008C,YJR075W
YJL008C,YEL034W
YJL008C,YNL152W
YJL008C,YBR015C
YJL008C,YJR074W
YJL008C,YDR208W
YJL008C,YMR109W
YJL008C,YJL010C
YJL008C,YOR035C
YJL008C,YBL061C
YJL008C,YDR212W
YJL008C,YDR212W
YJL008C,YLR110C
YJL008C,YOR349W
YJL008C,YPL241C
YJL008C,YKR054C
YJL008C,YMR299C
YJL008C,YNL153C
YJL008C,YEL003W
YJL008C,YML094W
YJL008C,YFR043C
YJL008C,YMR294W
YJL008C,YOR181W
YJL008C,YLL049W
YJL008C,YNL006W
YJL008C,YMR109W
YJL008C,YPL174C
YJL008C,YDR150W
YJL008C,YGR078C
YJL008C,YDR488C
YJL008C,YJL179W
YJL008C,YOR281C
YJL008C,YOR035C
YJL008C,YDR212W
YJL008C,YDR212W
YJL008C,YEL005C
YLR110C,YBR038W
YLR110C,YBR109C
YLR110C,YBR078W
YLR110C,YDR414C
YLR110C,YLR459W
YLR110C,YLR459W
YLR110C,YLL031C
YLR110C,YJR013W
YLR110C,YGL084C
YLR110C,YJR075W
YLR110C,YFR043C
YLR110C,YJL034W
YLR110C,YFR042W
YLR110C,YOR336W
YLR110C,YDL240W
YLR110C,YMR021C
YLR110C,YDR245W
YLR110C,YBR015C
YLR110C,YMR109W
YLR110C,YML117W
YLR110C,YOR085W
YLR110C,YCL043C
YLR110C,YOL003C
YLR110C,YKL127W
YLR110C,YIL095W
YLR110C,YBL020W
YLR110C,YMR200W
YLR110C,YBR229C
YLR110C,YDR389W
YLR110C,YIR022W
YLR110C,YOR035C
YLR110C,YBL007C
YLR110C,YER180CA
YLR110C,YGR229C
YLR110C,YMR149W
YLR110C,YMR218C
YLR110C,YKR042W
YLR110C,YEL005C
YLR110C,YML115C
YLR110C,YEL002C
YLR110C,YEL002C
YLR110C,YLR111W
YLR110C,YNL181W
YLR110C,YNL181W
YLR110C,YNL181W
YLR110C,YNL181W
YLR390WA,YLR394W
YLR390WA,YLR348C
YLR390WA,YDR273W
YLR390WA,YEL017W
YLR390WA,YLR035C
YLR390WA,YPR036WA
YLR390WA,YLR385C
YLR390WA,YDR169CA
YLR390WA,YFL043C
YLR390WA,YIL086C
YLR390WA,YJL007C
YLR390WA,YLR255C
YLR390WA,YPR127W
YBR131W,YLR310C
YBR131W,YBR003W
YBR131W,YOL081W
YBR131W,YER028C
YBR131W,YGL124C
YBR131W,YDR323C
YBR131W,YJL053W
YBR131W,YPR016C
YBR131W,YOR106W
YBR131W,YDL077C
YBR131W,YGL212W
YBR131W,YGR168C
YBR131W,YNL097CB
YBR131W,YML001W
YLR307W,YNL281W
YLR307W,YJL106W
YLR307W,YDR037W
YLR307W,YCR092C
YLR307W,YIL057C
YLR307W,YKR055W
YLR307W,YDL204W
YLR307W,YHR149C
YLR307W,YMR149W
YLR307W,YBL044W
YLR307W,YDR186C
YLR307W,YMR321C
YLR307W,YNL181W
YLR307W,YOR296W
YLR307W,YOR389W
YDR182W,YDR182W
YDR182W,YDR182W
YDR182W,YCR044C
YDR182W,YDR182W
YDR182W,YDR477W
YCR002C,YCR002C
YCR002C,YCR002C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YHR107C
YCR002C,YLR314C
YCR002C,YLR314C
YCR002C,YJL099W
YCR002C,YBR078W
YCR002C,YLR100W
YCR002C,YDR507C
YCR002C,YBL062W
YCR002C,YIL141W
YCR002C,YCR002C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YHR107C
YCR002C,YLR314C
YCR002C,YBR163W
YCR002C,YJR072C
YCR002C,YIL141W
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YJR076C
YCR002C,YHR107C
YCR002C,YHR107C
YCR002C,YLR314C
YCR002C,YLR314C
YCR002C,YBR038W
YCR002C,YBR023C
YCR002C,YJL099W
YCR002C,YNL298W
YCR002C,YBR109C
YCR002C,YBR078W
YCR002C,YLR100W
YCR002C,YDR507C
YCR002C,YOR326W
YCR002C,YGR009C
YCR002C,YDL225W
YCR002C,YER111C
YCR002C,YNL079C
YCR002C,YBL062W
YCR002C,YIL141W
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YHR107C
YJR076C,YHR107C
YJR076C,YLR314C
YJR076C,YLR314C
YJR076C,YBR038W
YJR076C,YNL298W
YJR076C,YBR109C
YJR076C,YDR507C
YJR076C,YNL152W
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YHR107C
YJR076C,YLR314C
YJR076C,YBR038W
YJR076C,YNL298W
YJR076C,YBR109C
YJR076C,YDR507C
YJR076C,YNL152W
YJR076C,YDR060W
YJR076C,YGL048C
YJR076C,YGR009C
YJR076C,YJR076C
YJR076C,YJR076C
YJR076C,YHR107C
YJR076C,YLR314C
YJR076C,YLR314C
YJR076C,YJL099W
YJR076C,YNL298W
YJR076C,YBR109C
YJR076C,YLR100W
YJR076C,YDR507C
YJR076C,YER111C
YJR076C,YIL141W
YJR076C,YJR076C
YJR076C,YHR107C
YJR076C,YHR107C
YJR076C,YNL298W
YJR076C,YHR107C
YJR076C,YHR107C
YJR076C,YLR314C
YJR076C,YBR038W
YJR076C,YNL298W
YJR076C,YDR507C
YHR107C,YHR107C
YHR107C,YLR314C
YHR107C,YLR314C
YHR107C,YBR038W
YHR107C,YBR023C
YHR107C,YLR330W
YHR107C,YJL099W
YHR107C,YNL298W
YHR107C,YBR109C
YHR107C,YBR078W
YHR107C,YDR507C
YHR107C,YNL152W
YHR107C,YDL225W
YHR107C,YBL061C
YHR107C,YBL062W
YHR107C,YIL141W
YHR107C,YBR160W
YHR107C,YNL298W
YHR107C,YKL048C
YHR107C,YHR007C
YHR107C,YHR178W
YHR107C,YDR172W
YLR215C,YLR060W
YLR215C,YOR260W
YLR215C,YOR260W
YLR215C,YOR260W
YLR215C,YER025W
YLR215C,YLR291C
YLR215C,YMR309C
YLR215C,YPL237W
YLR215C,YIL078W
YDL220C,YKL189W
YFR028C,YFR028C
YFR028C,YFR028C
YFR028C,YKL022C
YFR028C,YGL116W
YFR028C,YGL116W
YFR028C,YGL116W
YFR028C,YHR166C
YFR028C,YBL084C
YFR028C,YBL084C
YFR028C,YLR274W
YFR028C,YPR119W
YFR028C,YOR025W
YFR028C,YAL024C
YFR028C,YCL061C
YFR028C,YBR060C
YFR028C,YBR060C
YFR028C,YLL004W
YFR028C,YPR162C
YFR028C,YJR043C
YFR028C,YML066C
YFR028C,YHR152W
YFR028C,YCL060C
YFR028C,YOR024W
YFR028C,YFR028C
YFR028C,YGL116W
YFR028C,YGL116W
YFR028C,YHR166C
YFR028C,YBL084C
YFR028C,YBL084C
YFR028C,YLR274W
YFR028C,YJL194W
YFR028C,YPR119W
YFR028C,YOL123W
YFR028C,YOR025W
YFR028C,YCL061C
YFR028C,YBR060C
YFR028C,YLL004W
YFR028C,YPR162C
YFR028C,YHR118C
YFR028C,YJR043C
YFR028C,YAR007C
YFR028C,YML066C
YFR028C,YDR146C
YFR028C,YNL273W
YFR028C,YCL060C
YFR028C,YOR024W
YFR028C,YKL022C
YFR028C,YGL116W
YFR028C,YBL084C
YFR028C,YDL017W
YFR028C,YPR119W
YFR028C,YMR048W
YFR028C,YMR078C
YFR028C,YKL189W
YFR028C,YBL023C
YFR028C,YLL004W
YFR028C,YJL097W
YFR028C,YPR103W
YFR028C,YPR103W
YFR028C,YAR007C
YFR028C,YDL007W
YFR028C,YGL011C
YFR028C,YOR195W
YFR028C,YDL033C
YFR028C,YGL097W
YFR028C,YGR099W
YFR028C,YCL060C
YAR019C,YHR170W
YAR019C,YHR034C
YAR019C,YMR242C
YAR019C,YML064C
YAR019C,YAL024C
YAR019C,YOR195W
YKL022C,YGL116W
YKL022C,YGL116W
YKL022C,YHR166C
YKL022C,YHR166C
YKL022C,YFR036W
YKL022C,YFR036W
YKL022C,YBL084C
YKL022C,YBL084C
YKL022C,YPL008W
YKL022C,YPR119W
YKL022C,YKL172W
YKL022C,YOL123W
YKL022C,YKL144C
YKL022C,YKL042W
YKL022C,YKL154W
YKL022C,YDR260C
YKL022C,YDR177W
YDL102W,YDL102W
YDL102W,YDL102W
YDL102W,YLR274W
YDL102W,YBR202W
YDL102W,YJL194W
YDL102W,YDL164C
YDL102W,YMR048W
YDL102W,YHR191C
YDL102W,YPL194W
YDL102W,YDL101C
YDL102W,YOR144C
YDL102W,YOL123W
YDL102W,YOR025W
YDL102W,YGL201C
YDL102W,YBR136W
YDL102W,YCL061C
YDL102W,YMR047C
YDL102W,YBR060C
YDL102W,YLL004W
YDL102W,YPR162C
YDL102W,YNL102W
YDL102W,YNL102W
YDL102W,YNL102W
YDL102W,YNL102W
YDL102W,YNL102W
YDL102W,YBL035C
YDL102W,YNL262W
YDL102W,YBR088C
YDL102W,YJR006W
YDL102W,YJR006W
YDL102W,YJR043C
YDL102W,YKL045W
YDL102W,YDR013W
YDL102W,YOR368W
YDL102W,YER173W
YDL102W,YKL113C
YDL102W,YNL312W
YDL102W,YOR217W
YDL102W,YOL094C
