A,B
YDL005C,YNL189W
YDL005C,YNL236W
YDL005C,YNR010W
YDL005C,YOL051W
YDL005C,YOL135C
YDL005C,YOR174W
YDL005C,YPL042C
YDL005C,YPR070W
YDL005C,YPR168W
YDL006W,YDR167W
YDL006W,YJL128C
YDL007W,YDL036C
YDL007W,YDL097C
YDL007W,YDL147W
YDL007W,YDR363WA
YDL007W,YDR394W
YDL007W,YDR427W
YDL007W,YEL037C
YDL007W,YER021W
YDL007W,YFR004W
YDL007W,YFR010W
YDL007W,YFR052W
YDL007W,YGL048C
YDL007W,YHL030W
YDL007W,YHR027C
YDL007W,YHR200W
YDL007W,YIL075C
YDL007W,YKL145W
YDL007W,YLR421C
YDL007W,YOR117W
YDL007W,YOR259C
YDL007W,YOR261C
YDL007W,YPR108W
YDL008W,YER047C
YDL013W,YDL147W
YDL013W,YER116C
YDL013W,YPR045C
YDL014W,YDL040C
YDL014W,YDL060W
YDL014W,YDL148C
YDL014W,YDL168W
YDL014W,YDL208W
YDL014W,YDR060W
YDL014W,YDR365C
YDL014W,YDR449C
YDL014W,YDR496C
YDL014W,YDR507C
YDL014W,YEL054C
YDL014W,YER021W
YDL014W,YER063W
YDL014W,YER082C
YDL014W,YER131W
YDL014W,YER147C
YDL014W,YER162C
YDL014W,YER164W
YDL014W,YGL049C
YDL014W,YGL078C
YDL014W,YGL120C
YDL014W,YGL130W
YDL014W,YGL200C
YDL014W,YGL213C
YDL014W,YGR090W
YDL014W,YGR103W
YDL014W,YGR271CA
YDL014W,YGR274C
YDL014W,YHR013C
YDL014W,YHR039C
YDL014W,YHR052W
YDL014W,YHR066W
YDL014W,YHR089C
YDL014W,YHR196W
YDL014W,YIL043C
YDL014W,YIR001C
YDL014W,YJL033W
YDL014W,YJL095W
YDL014W,YJL109C
YDL014W,YKL018W
YDL014W,YKL035W
YDL014W,YKL075C
YDL014W,YKR024C
YDL014W,YKR092C
YDL014W,YLR175W
YDL014W,YLR197W
YDL014W,YLR221C
YDL014W,YLR320W
YDL014W,YLR369W
YDL014W,YLR398C
YDL014W,YLR455W
YDL014W,YMR014W
YDL014W,YMR049C
YDL014W,YMR075W
YDL014W,YMR229C
YDL014W,YNL023C
YDL014W,YNL061W
YDL014W,YNL255C
YDL014W,YNL308C
YDL014W,YNR038W
YDL014W,YNR054C
YDL014W,YOL139C
YDL014W,YOL144W
YDL014W,YOR056C
YDL014W,YOR206W
YDL014W,YOR310C
YDL014W,YOR381W
YDL014W,YPL066W
YDL014W,YPL220W
YDL014W,YPR016C
YDL014W,YPR144C
YDL014W,YPR161C
YDL014W,YPR178W
YDL015C,YDR502C
YDL015C,YGL195W
YDL015C,YJR010CA
YDL015C,YKL182W
YDL015C,YLR060W
YDL015C,YLR259C
YDL015C,YML085C
YDL017W,YLR429W
YDL018C,YGL200C
YDL018C,YHR110W
YDL018C,YML012W
YDL019C,YDR381W
YDL019C,YER120W
YDL019C,YGL137W
YDL019C,YJL207C
YDL019C,YMR109W
YDL020C,YPR175W
YDL022W,YDL095W
YDL029W,YEL037C
YDL029W,YIL062C
YDL029W,YJL008C
YDL029W,YJR064W
YDL029W,YJR065C
YDL029W,YKL013C
YDL029W,YLR370C
YDL029W,YNR035C
YDL030W,YDL043C
YDL030W,YDR363WA
YDL030W,YDR482C
YDL030W,YER029C
YDL030W,YER112W
YDL030W,YER172C
YDL030W,YFL017WA
YDL030W,YFR052W
YDL030W,YGR074W
YDL030W,YHR165C
YDL030W,YJL203W
YDL030W,YLL036C
YDL030W,YLR147C
YDL030W,YMR240C
YDL030W,YOR159C
YDL030W,YPL213W
YDL030W,YPR182W
YDL031W,YDL040C
YDL031W,YDR388W
YDL031W,YDR496C
YDL031W,YER006W
YDL031W,YFR001W
YDL031W,YGL245W
YDL031W,YGR103W
YDL031W,YHR052W
YDL031W,YHR066W
YDL031W,YHR154W
YDL031W,YKR081C
YDL031W,YNL061W
YDL031W,YNL110C
YDL031W,YNL175C
YDL031W,YOL077C
YDL031W,YOR206W
YDL031W,YOR272W
YDL031W,YPR016C
YDL033C,YGL039W
YDL033C,YLR259C
YDL036C,YHR200W
YDL040C,YDR012W
YDL040C,YDR303C
YDL040C,YDR381W
YDL040C,YHR013C
YDL040C,YLR175W
YDL040C,YLR197W
YDL040C,YMR116C
YDL040C,YMR229C
YDL040C,YMR290C
YDL040C,YOR253W
YDL040C,YPL198W
YDL042C,YDR227W
YDL042C,YGR192C
YDL042C,YGR282C
YDL042C,YJL076W
YDL042C,YLR249W
YDL042C,YNL113W
YDL042C,YOL086C
YDL042C,YOR116C
YDL042C,YOR210W
YDL043C,YDR174W
YDL043C,YDR381W
YDL043C,YDR482C
YDL043C,YER029C
YDL043C,YFL017WA
YDL043C,YGL174W
YDL043C,YGR074W
YDL043C,YGR129W
YDL043C,YHR086W
YDL043C,YJL203W
YDL043C,YLR147C
YDL043C,YLR150W
YDL043C,YLR275W
YDL043C,YML049C
YDL043C,YMR240C
YDL043C,YMR288W
YDL043C,YPL151C
YDL044C,YDR400W
YDL044C,YLR139C
YDL044C,YMR083W
YDL045WA,YIL070C
YDL045WA,YIL093C
YDL045WA,YJL063C
YDL045WA,YJR113C
YDL047W,YDL219W
YDL047W,YER155C
YDL047W,YFR019W
YDL047W,YFR040W
YDL047W,YGL197W
YDL047W,YGL246C
YDL047W,YGR085C
YDL047W,YGR161C
YDL047W,YIL142W
YDL047W,YJL098W
YDL047W,YKL195W
YDL047W,YKR028W
YDL047W,YLR097C
YDL047W,YLR310C
YDL047W,YMR024W
YDL047W,YNL101W
YDL047W,YNL187W
YDL047W,YNR016C
YDL047W,YOR267C
YDL047W,YPL049C
YDL048C,YMR186W
YDL051W,YDL092W
YDL051W,YDR395W
YDL051W,YGR162W
YDL051W,YHR089C
YDL051W,YLR074C
YDL051W,YNL016W
YDL051W,YOL139C
YDL051W,YPL210C
YDL051W,YPL243W
YDL051W,YPR016C
YDL051W,YPR088C
YDL051W,YPR178W
YDL052C,YDL143W
YDL052C,YDR170C
YDL052C,YER110C
YDL052C,YFR009W
YDL052C,YGL195W
YDL052C,YHL030W
YDL052C,YLR071C
YDL052C,YNL138W
YDL053C,YDR207C
YDL053C,YFL007W
YDL053C,YFR013W
YDL053C,YGL200C
YDL053C,YGL203C
YDL053C,YHR121W
YDL053C,YMR123W
YDL053C,YPL209C
YDL053C,YPR175W
YDL054C,YOR315W
YDL055C,YDR127W
YDL055C,YDR170C
YDL055C,YDR335W
YDL055C,YDR394W
YDL055C,YER086W
YDL055C,YER095W
YDL055C,YFL037W
YDL055C,YFR009W
YDL055C,YFR031CA
YDL055C,YFR040W
YDL055C,YGL016W
YDL055C,YGL076C
YDL055C,YGL103W
YDL055C,YGL137W
YDL055C,YGL195W
YDL055C,YGL245W
YDL055C,YGR094W
YDL055C,YGR204W
YDL055C,YGR218W
YDL055C,YGR234W
YDL055C,YHL011C
YDL055C,YHR027C
YDL055C,YHR128W
YDL055C,YIL069C
YDL055C,YIL070C
YDL055C,YIL075C
YDL055C,YIL094C
YDL055C,YJL008C
YDL055C,YJL034W
YDL055C,YJL074C
YDL055C,YJR109C
YDL055C,YKL029C
YDL055C,YKL067W
YDL055C,YKL081W
YDL055C,YKL104C
YDL055C,YKL145W
YDL055C,YKR048C
YDL055C,YLL018C
YDL055C,YLL040C
YDL055C,YLL045C
YDL055C,YLR048W
YDL055C,YLR075W
YDL055C,YLR106C
YDL055C,YLR153C
YDL055C,YLR180W
YDL055C,YLR259C
YDL055C,YML028W
YDL055C,YML124C
YDL055C,YMR012W
YDL055C,YMR142C
YDL055C,YMR229C
YDL055C,YNL055C
YDL055C,YNL271C
YDL055C,YNR016C
YDL055C,YOL098C
YDL055C,YOL120C
YDL055C,YOR133W
YDL055C,YOR257W
YDL055C,YPL106C
YDL055C,YPL226W
YDL055C,YPL235W
YDL055C,YPL249CA
YDL055C,YPR010C
YDL055C,YPR034W
YDL056W,YLR182W
YDL059C,YGR252W
YDL060W,YDL148C
YDL060W,YDR025W
YDL060W,YDR064W
YDL060W,YDR381W
YDL060W,YDR447C
YDL060W,YEL054C
YDL060W,YER131W
YDL060W,YGR081C
YDL060W,YGR090W
YDL060W,YHR089C
YDL060W,YIL069C
YDL060W,YIL095W
YDL060W,YJL190C
YDL060W,YJR123W
YDL060W,YJR145C
YDL060W,YKL143W
YDL060W,YLR150W
YDL060W,YLR435W
YDL060W,YML024W
YDL060W,YML063W
YDL060W,YMR093W
YDL060W,YNL207W
YDL060W,YNL308C
YDL060W,YNR054C
YDL060W,YOL123W
YDL060W,YOR056C
YDL060W,YOR096W
YDL060W,YOR145C
YDL060W,YOR198C
YDL060W,YPL012W
YDL060W,YPL090C
YDL060W,YPL146C
YDL060W,YPL204W
YDL060W,YPL266W
YDL060W,YPR161C
YDL065C,YER148W
YDL065C,YMR108W
YDL066W,YER151C
YDL066W,YLR441C
YDL066W,YMR173W
YDL066W,YMR304W
YDL066W,YNL250W
YDL066W,YNR051C
YDL066W,YPL220W
YDL067C,YGL187C
YDL067C,YHR051W
YDL067C,YNL052W
YDL069C,YKL164C
YDL069C,YPR175W
YDL070W,YDR381W
YDL070W,YGR086C
YDL070W,YLR399C
YDL073W,YER018C
YDL074C,YGL058W
YDL074C,YOR365C
YDL074C,YPL055C
YDL074C,YPR080W
YDL075W,YDL195W
YDL075W,YDR060W
YDL075W,YDR101C
YDL075W,YFR001W
YDL075W,YGR162W
YDL075W,YHR052W
YDL075W,YLR074C
YDL075W,YNL110C
YDL075W,YNL175C
YDL075W,YNR053C
YDL076C,YDR207C
YDL076C,YER088C
YDL076C,YIL084C
YDL076C,YKL180W
YDL076C,YMR263W
YDL076C,YNL330C
YDL076C,YOL004W
YDL076C,YOR174W
YDL076C,YPL139C
YDL076C,YPL181W
YDL077C,YDR080W
YDL077C,YLR396C
YDL077C,YMR231W
YDL077C,YOL013C
YDL077C,YOR051C
YDL077C,YPL045W
YDL078C,YDR304C
YDL078C,YHR121W
YDL078C,YKR025W
YDL078C,YML105C
YDL078C,YNL113W
YDL078C,YOR207C
YDL080C,YGR196C
YDL080C,YIL142W
YDL081C,YJR010CA
YDL082W,YDL195W
YDL082W,YDR060W
YDL082W,YFR031CA
YDL082W,YHR052W
YDL082W,YJL033W
YDL082W,YMR061W
YDL082W,YOL077C
YDL082W,YOR272W
YDL082W,YPR041W
YDL084W,YDR138W
YDL084W,YHR167W
YDL084W,YML062C
YDL085CA,YER172C
YDL085CA,YHR165C
YDL085W,YHR204W
YDL085W,YKL093W
YDL085W,YLR371W
YDL085W,YOR076C
YDL087C,YDR080W
YDL087C,YDR235W
YDL087C,YDR240C
YDL087C,YER029C
YDL087C,YER165W
YDL087C,YER172C
YDL087C,YFL017WA
YDL087C,YGL173C
YDL087C,YGL238W
YDL087C,YGR013W
YDL087C,YGR074W
YDL087C,YGR162W
YDL087C,YHR086W
YDL087C,YHR165C
YDL087C,YIL061C
YDL087C,YKL012W
YDL087C,YKL173W
YDL087C,YLR147C
YDL087C,YLR275W
YDL087C,YLR298C
YDL087C,YML046W
YDL087C,YML049C
YDL087C,YMR125W
YDL087C,YMR288W
YDL087C,YOL139C
YDL087C,YPL178W
YDL087C,YPR182W
YDL090C,YKL019W
YDL090C,YKL152C
YDL092W,YDR381W
YDL092W,YKL122C
YDL092W,YLR452C
YDL092W,YML105C
YDL092W,YPL210C
YDL092W,YPL243W
YDL092W,YPR088C
YDL093W,YDR139C
YDL095W,YDR129C
YDL095W,YDR174W
YDL095W,YDR388W
YDL095W,YEL002C
YDL095W,YGL008C
YDL095W,YGL245W
YDL095W,YGR266W
YDL095W,YJL117W
YDL095W,YJR009C
YDL095W,YLR150W
YDL095W,YLR429W
YDL095W,YMR083W
YDL095W,YNL055C
YDL095W,YOR093C
YDL095W,YOR153W
YDL095W,YPL004C
YDL095W,YPL226W
YDL097C,YDL147W
YDL097C,YDL215C
YDL097C,YDR180W
YDL097C,YDR363WA
YDL097C,YDR394W
YDL097C,YDR427W
YDL097C,YEL037C
YDL097C,YER021W
YDL097C,YFR004W
YDL097C,YFR010W
YDL097C,YFR052W
YDL097C,YGL048C
YDL097C,YGL095C
YDL097C,YGR232W
YDL097C,YHL030W
YDL097C,YHR027C
YDL097C,YHR200W
YDL097C,YIL075C
YDL097C,YKL027W
YDL097C,YKL145W
YDL097C,YLR421C
YDL097C,YOL038W
YDL097C,YOR117W
YDL097C,YOR259C
YDL097C,YOR261C
YDL097C,YPL082C
YDL097C,YPR108W
YDL098C,YDR473C
YDL098C,YER029C
YDL098C,YER112W
YDL098C,YER172C
YDL098C,YGR075C
YDL098C,YKL173W
YDL098C,YNL147W
YDL098C,YPR178W
YDL099W,YDR517W
YDL100C,YDR451C
YDL100C,YER083C
YDL100C,YGL020C
YDL102W,YJR006W
YDL102W,YJR043C
YDL103C,YGL245W
YDL105W,YDL148C
YDL105W,YDR288W
YDL105W,YEL019C
YDL105W,YOL034W
YDL105W,YPL146C
YDL105W,YPR169W
YDL108W,YDR460W
YDL108W,YLR005W
YDL108W,YPR025C
YDL108W,YPR056W
YDL111C,YDR280W
YDL111C,YFR019W
YDL111C,YGR095C
YDL111C,YGR158C
YDL111C,YGR195W
YDL111C,YHR010W
YDL111C,YHR069C
YDL111C,YNL189W
YDL111C,YNL232W
YDL111C,YNR024W
YDL111C,YOL021C
YDL111C,YOL142W
YDL111C,YOR001W
YDL111C,YOR076C
YDL111C,YOR326W
YDL111C,YPR189W
YDL112W,YJR045C
YDL112W,YKL182W
YDL113C,YJL036W
YDL115C,YDL140C
YDL115C,YDR404C
YDL115C,YGL070C
YDL115C,YGR140W
YDL115C,YIL021W
YDL115C,YJL140W
YDL115C,YOL005C
YDL115C,YOR151C
YDL115C,YOR210W
YDL115C,YOR224C
YDL115C,YPR187W
YDL116W,YGL092W
YDL116W,YGL100W
YDL116W,YJR042W
YDL116W,YKL057C
YDL116W,YLR208W
YDL116W,YPL169C
YDL117W,YKR009C
YDL122W,YDR291W
YDL122W,YER013W
YDL122W,YMR049C
YDL122W,YNL085W
YDL122W,YPL089C
YDL125C,YDR388W
YDL126C,YDL190C
YDL126C,YDR028C
YDL126C,YDR037W
YDL126C,YDR049W
YDL126C,YDR295C
YDL126C,YDR330W
YDL126C,YDR337W
YDL126C,YDR447C
YDL126C,YFL044C
YDL126C,YGL108C
YDL126C,YGL246C
YDL126C,YGR048W
YDL126C,YGR078C
YDL126C,YGR104C
YDL126C,YJL177W
YDL126C,YKL039W
YDL126C,YKL204W
YDL126C,YKL213C
YDL126C,YKR083C
YDL126C,YLL022C
YDL126C,YLL045C
YDL126C,YLR377C
YDL126C,YML064C
YDL126C,YMR067C
YDL126C,YNL031C
YDL126C,YNL041C
YDL126C,YNL155W
YDL126C,YNL271C
YDL126C,YOL013C
YDL126C,YOR174W
YDL126C,YPL066W
YDL126C,YPR168W
YDL130W,YDR091C
YDL130W,YDR251W
YDL130WA,YDL181W
YDL131W,YDL182W
YDL131W,YHR079C
YDL131W,YNL247W
YDL132W,YDR054C
YDL134C,YER032W
YDL134C,YGL190C
YDL134C,YGL251C
YDL134C,YGR161C
YDL134C,YKL203C
YDL134C,YLR429W
YDL134C,YML109W
YDL134C,YMR273C
YDL134C,YOR014W
YDL134C,YOR386W
YDL134C,YPL004C
YDL137W,YIL051C
YDL139C,YDR172W
YDL140C,YDR167W
YDL140C,YDR289C
YDL140C,YDR404C
YDL140C,YDR463W
YDL140C,YER139C
YDL140C,YGL043W
YDL140C,YGL070C
YDL140C,YGR005C
YDL140C,YGR063C
YDL140C,YGR186W
YDL140C,YIL021W
YDL140C,YJL140W
YDL140C,YJL168C
YDL140C,YJR017C
YDL140C,YML010W
YDL140C,YOL005C
YDL140C,YOR151C
YDL140C,YOR210W
YDL140C,YPL129W
YDL140C,YPR093C
YDL140C,YPR187W
YDL141W,YDR087C
YDL141W,YEL026W
YDL141W,YMR239C
YDL143W,YDR087C
YDL143W,YDR188W
YDL143W,YDR214W
YDL143W,YGL121C
YDL143W,YGR086C
YDL143W,YGR245C
YDL143W,YHR019C
YDL143W,YHR169W
YDL143W,YIL142W
YDL143W,YJL111W
YDL143W,YKL029C
YDL143W,YKL054C
YDL143W,YKL142W
YDL143W,YKR026C
YDL143W,YOL004W
YDL143W,YOR281C
YDL143W,YPL004C
YDL144C,YKR025W
YDL145C,YDR238C
YDL145C,YER122C
YDL145C,YFR051C
YDL145C,YGL137W
YDL145C,YGR233C
YDL145C,YHR066W
YDL145C,YIL076W
YDL145C,YIL094C
YDL145C,YML067C
YDL145C,YNL284C
YDL145C,YNL287W
YDL145C,YPL010W
YDL145C,YPL031C
YDL145C,YPL219W
YDL145C,YPR143W
YDL147W,YDL216C
YDL147W,YDR055W
YDL147W,YDR108W
YDL147W,YDR179C
YDL147W,YDR320C
YDL147W,YDR363WA
YDL147W,YDR394W
YDL147W,YDR427W
YDL147W,YDR450W
YDL147W,YER012W
YDL147W,YER021W
YDL147W,YER151C
YDL147W,YFR004W
YDL147W,YFR010W
YDL147W,YFR052W
YDL147W,YGL011C
YDL147W,YGL048C
YDL147W,YGR232W
YDL147W,YHL030W
YDL147W,YHR027C
YDL147W,YHR170W
YDL147W,YHR200W
YDL147W,YIL071C
YDL147W,YIL075C
YDL147W,YIR012W
YDL147W,YJL001W
YDL147W,YJL080C
YDL147W,YKL145W
YDL147W,YLL040C
YDL147W,YLR421C
YDL147W,YMR314W
YDL147W,YOL038W
YDL147W,YOL117W
YDL147W,YOR117W
YDL147W,YOR209C
YDL147W,YOR259C
YDL147W,YOR261C
YDL147W,YPL242C
YDL147W,YPR003C
YDL147W,YPR040W
YDL147W,YPR103W
YDL147W,YPR108W
YDL148C,YDR025W
YDL148C,YDR299W
YDL148C,YER035W
YDL148C,YFR052W
YDL148C,YGR090W
YDL148C,YGR128C
YDL148C,YGR250C
YDL148C,YHR196W
YDL148C,YIL069C
YDL148C,YJR002W
YDL148C,YJR145C
YDL148C,YKL035W
YDL148C,YLR186W
YDL148C,YLR222C
YDL148C,YLR429W
YDL148C,YLR441C
YDL148C,YML024W
YDL148C,YML093W
YDL148C,YMR128W
YDL148C,YMR229C
YDL148C,YNL132W
YDL148C,YNL308C
YDL148C,YOL010W
YDL148C,YOR096W
YDL148C,YOR310C
YDL148C,YPL012W
YDL148C,YPL126W
YDL148C,YPL217C
YDL148C,YPR137W
YDL148C,YPR144C
YDL148C,YPR161C
YDL149W,YPR041W
YDL150W,YDR045C
YDL150W,YJL011C
YDL150W,YKL144C
YDL150W,YKL179C
YDL150W,YKR025W
YDL150W,YNL084C
YDL150W,YNL113W
YDL150W,YNL151C
YDL150W,YNR003C
YDL150W,YOL021C
YDL150W,YOR116C
YDL150W,YOR207C
YDL150W,YOR210W
YDL150W,YOR224C
YDL150W,YPR110C
YDL150W,YPR187W
YDL150W,YPR190C
YDL153C,YIL091C
YDL153C,YJR119C
YDL153C,YKL035W
YDL153C,YPR161C
YDL153C,YPR178W
YDL155W,YGR086C
YDL155W,YLR079W
YDL156W,YDR097C
YDL156W,YJL173C
YDL156W,YNL030W
YDL156W,YNL312W
YDL156W,YPL220W
YDL156W,YPR161C
YDL160C,YDR170C
YDL160C,YDR378C
YDL160C,YER112W
YDL160C,YGR253C
YDL160C,YIL148W
YDL160C,YJL124C
YDL160C,YJL138C
YDL160C,YNL147W
YDL160C,YPL160W
YDL160C,YPR110C
YDL164C,YDR054C
YDL165W,YNL315C
YDL165W,YPR072W
YDL165W,YPR112C
YDL166C,YJL191W
YDL167C,YNL016W
YDL167C,YPR080W
YDL168W,YLR002C
YDL168W,YMR229C
YDL168W,YMR290C
YDL168W,YNL061W
YDL168W,YOR206W
YDL171C,YER110C
YDL171C,YGR214W
YDL171C,YJR123W
YDL171C,YKL104C
YDL171C,YLR075W
YDL171C,YOR133W
YDL171C,YPR086W
YDL173W,YLR382C
YDL175C,YFR010W
YDL175C,YJL050W
YDL175C,YMR125W
YDL175C,YNL251C
YDL175C,YOL115W
YDL175C,YPL190C
YDL176W,YGL227W
YDL176W,YJR104C
YDL176W,YMR093W
YDL179W,YGR275W
YDL179W,YLR357W
YDL181W,YGL106W
YDL181W,YOR159C
YDL182W,YDR174W
YDL182W,YDR381W
YDL182W,YDR500C
YDL182W,YER122C
YDL182W,YGL014W
YDL182W,YIL103W
YDL182W,YJR094WA
YDL182W,YKR048C
YDL182W,YKR062W
YDL182W,YLR075W
YDL182W,YLR150W
YDL182W,YMR229C
YDL182W,YNL132W
YDL182W,YPR067W
YDL185W,YEL023C
YDL185W,YEL051W
YDL185W,YER171W
YDL185W,YFR040W
YDL185W,YGL201C
YDL185W,YGR020C
YDL185W,YHR039CA
YDL185W,YIL128W
YDL185W,YKL029C
YDL185W,YKL080W
YDL185W,YLL040C
YDL185W,YLR052W
YDL185W,YLR090W
YDL185W,YLR337C
YDL185W,YML124C
YDL185W,YNL153C
YDL185W,YNL313C
YDL185W,YNR052C
YDL185W,YOR270C
YDL185W,YOR332W
YDL185W,YPL201C
YDL185W,YPR036W
YDL188C,YER012W
YDL188C,YER094C
YDL188C,YFR050C
YDL188C,YGL011C
YDL188C,YGL190C
YDL188C,YGR135W
YDL188C,YGR253C
YDL188C,YJR009C
YDL188C,YKL028W
YDL188C,YKR062W
YDL188C,YML092C
YDL188C,YML109W
YDL188C,YML126C
YDL188C,YMR273C
YDL188C,YMR314W
YDL188C,YOL038W
YDL188C,YOR014W
YDL188C,YOR157C
YDL188C,YOR362C
YDL188C,YPL106C
YDL188C,YPR103W
YDL190C,YEL037C
YDL191W,YHR052W
YDL191W,YML126C
YDL191W,YNL330C
YDL192W,YLR052W
YDL195W,YDR337W
YDL195W,YDR382W
YDL195W,YDR450W
YDL195W,YGL019W
YDL195W,YGL076C
YDL195W,YHR216W
YDL195W,YIL035C
YDL195W,YIL069C
YDL195W,YIL109C
YDL195W,YJL034W
YDL195W,YLR075W
YDL195W,YLR150W
YDL195W,YLR208W
YDL195W,YML073C
YDL195W,YNL112W
YDL195W,YOL120C
YDL195W,YOL127W
YDL195W,YOR061W
YDL195W,YOR234C
YDL195W,YOR250C
YDL195W,YPL249CA
YDL195W,YPR043W
YDL195W,YPR181C
YDL197C,YMR128W
YDL199C,YER021W
YDL199C,YIL144W
YDL201W,YDR165W
YDL201W,YDR381W
YDL203C,YER012W
YDL203C,YLR371W
YDL208W,YDL213C
YDL208W,YDR174W
YDL208W,YDR381CA
YDL208W,YER029C
YDL208W,YGL078C
YDL208W,YGR103W
YDL208W,YHR072WA
YDL208W,YHR089C
YDL208W,YJL109C
YDL208W,YKL014C
YDL208W,YKL173W
YDL208W,YLR150W
YDL208W,YLR175W
YDL208W,YLR409C
YDL208W,YMR049C
YDL208W,YMR290C
YDL208W,YMR310C
YDL208W,YNL308C
YDL208W,YNR067C
YDL208W,YOL008W
YDL208W,YOR206W
YDL208W,YOR308C
YDL208W,YPR178W
YDL209C,YDR364C
YDL209C,YDR416W
YDL209C,YER165W
YDL209C,YER172C
YDL209C,YGR278W
YDL209C,YHR165C
YDL209C,YKL095W
YDL209C,YKL173W
YDL209C,YLL036C
YDL209C,YLR117C
YDL209C,YLR424W
YDL209C,YML049C
YDL209C,YMR125W
YDL209C,YMR213W
YDL209C,YPL151C
YDL209C,YPR182W
YDL213C,YDR025W
YDL213C,YDR324C
YDL213C,YJL109C
YDL213C,YJR145C
YDL213C,YMR128W
YDL213C,YMR229C
YDL213C,YOL010W
YDL213C,YOR096W
YDL213C,YOR210W
YDL213C,YOR270C
YDL213C,YPL217C
YDL215C,YDR054C
YDL215C,YDR240C
YDL215C,YGR084C
YDL215C,YGR104C
YDL215C,YML131W
YDL215C,YMR108W
YDL215C,YMR304W
YDL215C,YOL034W
YDL215C,YOR057W
YDL216C,YDR179C
YDL216C,YDR328C
YDL216C,YIL071C
YDL216C,YMR025W
YDL216C,YOL117W
YDL225W,YDR097C
YDL225W,YHR107C
YDL225W,YJR076C
YDL225W,YJR092W
YDL225W,YLR314C
YDL229W,YDR186C
YDL234C,YIL078W
YDL235C,YKL114C
YDL236W,YPR080W
YDL238C,YHR047C
YDL241W,YKL157W
YDR001C,YDR099W
YDR001C,YDR381W
YDR001C,YER177W
YDR001C,YNL088W
YDR001C,YPL216W
YDR005C,YKR025W
YDR005C,YNL151C
YDR005C,YNR003C
YDR005C,YOR116C
YDR005C,YOR207C
YDR005C,YPR110C
YDR005C,YPR190C
YDR006C,YGR285C
YDR006C,YLR192C
YDR011W,YOR157C
YDR012W,YDR101C
YDR012W,YDR245W
YDR012W,YDR496C
YDR012W,YER006W
YDR012W,YER126C
YDR012W,YFL002C
YDR012W,YFR001W
YDR012W,YHL034C
YDR012W,YHR052W
YDR012W,YHR088W
YDR012W,YJL050W
YDR012W,YJL080C
YDR012W,YJL183W
YDR012W,YKR081C
YDR012W,YLR221C
YDR012W,YLR398C
YDR012W,YLR430W
YDR012W,YML072C
YDR012W,YMR080C
YDR012W,YMR229C
YDR012W,YNL061W
YDR012W,YNL251C
YDR012W,YNR053C
YDR012W,YOL041C
YDR012W,YOL120C
YDR012W,YOR206W
YDR012W,YPL050C
YDR012W,YPL093W
YDR012W,YPL190C
YDR012W,YPR016C
YDR012W,YPR189W
YDR013W,YJL072C
YDR016C,YDR201W
YDR016C,YDR320CA
YDR016C,YGL061C
YDR016C,YKR037C
YDR017C,YDR099W
YDR017C,YGL106W
YDR017C,YHR102W
YDR017C,YMR196W
YDR017C,YMR308C
YDR017C,YOR326W
YDR018C,YIL051C
YDR021W,YJL138C
YDR021W,YNL271C
YDR022C,YLR423C
YDR023W,YKR071C
YDR023W,YOL117W
YDR023W,YOL123W
YDR025W,YDR228C
YDR025W,YDR365C
YDR025W,YDR429C
YDR025W,YER025W
YDR025W,YER110C
YDR025W,YGL120C
YDR025W,YGR090W
YDR025W,YGR214W
YDR025W,YGR285C
YDR025W,YHR086W
YDR025W,YHR169W
YDR025W,YHR196W
YDR025W,YMR061W
YDR025W,YMR309C
YDR025W,YNL132W
YDR025W,YNL207W
YDR025W,YNL224C
YDR025W,YNL308C
YDR025W,YOL010W
YDR025W,YOL123W
YDR025W,YOR056C
YDR025W,YPL204W
YDR025W,YPR041W
YDR026C,YJL148W
YDR026C,YNL113W
YDR026C,YNL248C
YDR026C,YPL174C
YDR027C,YDR484W
YDR027C,YJL029C
YDR027C,YJL034W
YDR027C,YJR066W
YDR028C,YDR477W
YDR028C,YER027C
YDR028C,YER133W
YDR028C,YER155C
YDR028C,YER177W
YDR028C,YGL115W
YDR028C,YHR052W
YDR028C,YNL009W
YDR028C,YNL220W
YDR028C,YNR034W
YDR032C,YLL024C
YDR032C,YLR429W
YDR033W,YJR010CA
YDR034C,YHR077C
YDR035W,YLR355C
YDR035W,YOR230W
YDR036C,YDR041W
YDR036C,YDR175C
YDR036C,YDR337W
YDR036C,YDR347W
YDR036C,YGL129C
YDR036C,YGR084C
YDR036C,YHL004W
YDR036C,YIL093C
YDR036C,YJR113C
YDR036C,YKL155C
YDR036C,YMR188C
YDR036C,YNL137C
YDR036C,YNL306W
YDR036C,YPL013C
YDR036C,YPL118W
YDR037W,YJL124C
YDR037W,YPR056W
YDR041W,YDR337W
YDR041W,YDR347W
YDR041W,YER050C
YDR041W,YGL129C
YDR041W,YGR084C
YDR041W,YGR185C
YDR041W,YHL004W
YDR041W,YIL070C
YDR041W,YJR101W
YDR041W,YJR113C
YDR041W,YKL155C
YDR041W,YMR188C
YDR041W,YNL137C
YDR041W,YNL306W
YDR041W,YOR204W
YDR041W,YPL013C
YDR041W,YPL118W
YDR043C,YIL035C
YDR044W,YDR174W
YDR044W,YDR385W
YDR044W,YEL030W
YDR044W,YGL112C
YDR044W,YGR086C
YDR044W,YGR087C
YDR044W,YHR013C
YDR044W,YOR093C
